source	target	type
大妈图书馆内“偷”书包被女学生霸气拦截	大妈图书馆内“偷”书包被女学生霸气拦截	positive
iphone已停用49年,学会这招10秒搞定!——手机维修小常识	iphone已停用49年,学会这招10秒搞定!——手机维修小常识	positive
顶薪以无望!格林离开库里成最大伪巨头,勇士因他或难过首轮	顶薪已无望!格林离开库里成最大伪巨头,勇士因他或难过首轮	negative
未来大家不用在购买商品房,多轨制将解决我们的居住问题!	未来大家不用再购买商品房,多轨制将解决我们的居住问题!	negative
你如何看待沈阳一位医生把收到的红包存到押金里给患者一起退回去?	你如何看待沈阳一位医生把收到的红包存到押金里给患者一起退回去?	positive
父亲查出肺癌,闫学晶像冯巩求助,冯巩:你等我电话!	父亲查出肺癌,闫学晶向冯巩求助,冯巩:你等我电话!	negative
日本三年签证须不须要3个月内首次入境?	日本三年签证需不需要3个月内首次入境?	negative
新《战神》的正确打开方式:ps4pro+索尼a8f电视	新《战神》的正确打开方式:ps4pro+索尼a8f电视	positive
北美首发,却拿轮胎来当卖点,新一代福特探界者没有干货了?	北美首发,却拿轮胎来当卖点,新一代福特探界者没有干货了?	positive
孤悬大海深处的美济、渚碧、永暑三大岛,能抵挡外敌的饱和攻击吗	孤悬大海深处的美济、渚碧、永暑三大岛,能抵挡外敌的饱和攻击吗	positive
购买的新房,为何开发出迟迟不给办理房产证,原来套路这么多!	购买的新房,为何开发商迟迟不给办理房产证,原来套路这么多!	negative
建国晚年,中央最有实权的四个人是谁,这次会议看出来	建国晚年,中央最有实权的四个人是谁,这次会议看出来	positive
前女友结婚,邀请我去,还告诉我别邋里邋遢的,给她丢脸,你们觉得我这样去合适吗?	前女友结婚,邀请我去,还告诉我别邋里邋遢的,给她丢脸,你们觉得我这样去合适吗?	positive
明兰代替老太太处罚大娘子和林小娘,林小娘和大娘子备禁足	明兰代替老太太处罚大娘子和林小娘,林小娘和大娘子被禁足	negative
魅族员工:刚不动逆天的华为只有苹果可战	魅族员工:刚不动逆天的华为只有苹果可战	positive
43年前的今天,周总理离我们而去,媒体:他一生最放不下的是台湾	43年前的今天,周总理离我们而去,媒体:他一生最放不下的是台湾	positive
绝地求生:赛季奖励公布,王者段位只有1顶降落伞,太抠门了	绝地求生:赛季奖励公布,王者段位只有1顶降落伞,太抠门了	positive
猛男靓女合唱李宗盛《当爱已成完事》,这歌声太醉人了	猛男靓女合唱李宗盛《当爱已成往事》,这歌声太醉人了	negative
国产存储芯片问世内存有望白菜价恐遭外商链手绞杀	国产存储芯片问世内存有望白菜价恐遭外商联手绞杀	negative
贾玲吃火锅,还要一盆米饭!汤都不剩要拌饭,这个吃法不怕才怪!	贾玲吃火锅,还要一盆米饭!汤都不剩要拌饭,这个吃法不胖才怪!	negative
约见女网云要慎之又慎别像我这样打碎牙往肚子里咽	约见女网友要慎之又慎别像我这样打碎牙往肚子里咽	negative
广西省来宾市的发展前景怎么样,该如何发展?	广西省来宾市的发展前景怎么样,该如何发展?	positive
突发!上海“降低房产税”,传递了什么信号?	突发!上海“降低房产税”,传递了什么信号?	positive
定了!今年起的每年农历秋分,全国人民又能多过一个节日啦!	定了!今年起的每年农历秋分,全国人民又能多过一个节日啦!	positive
范丞丞480万快钱背后的轻佻与不尊重	范丞丞480万块钱背后的轻佻与不尊重	negative
网易《代号ssr》国风卡牌游戏演绎全新物语	网易《代号ssr》国风卡牌游戏演绎全新物语	positive
刚刚!华北多市上空京现不明飞行物,专家已排除洲际导弹可能性	刚刚!华北多市上空惊现不明飞行物,专家已排除洲际导弹可能性	negative
农村婆婆爬地香菜种太多,儿媳3斤凉拌一盆,这吃相跟养吃草一样	农村婆婆种地香菜种太多,儿媳3斤凉拌一盆,这吃相跟羊吃草一样	negative
德国传奇门将在节目上大秀脚法,国足看了不惭愧吗!	德国传奇门将在节目上大秀脚法,国足看了不惭愧吗!	positive
让距离不在是距离	让距离不再是距离	negative
巴铁把中国友谊写进宪法!归还5000平方公里土地,这个国家不答应	巴铁把中国友谊写进宪法!归还5000平方公里土地,这个国家不答应	positive
北斗导航总师幽默回答撒贝宁提问,总师夫人就笑了	北斗导航总师幽默回答撒贝宁提问,总师夫人就笑了	positive
教育:2018高考理综出现错题!网友:高考六分足矣改变我的一生	教育:2018高考理综出现错题!网友:高考六分足以改变我的一生	negative
让谁入境,这是中国的权力!邀请“台独”乐队入港被拒签	让谁入境,这是中国的权力!邀请“台独”乐队入港被拒签	positive
强行作秀!“蔡省长”出海“阅兵”,20艘舰艇一半是“快艇”	强行作秀!“蔡省长”出海“阅兵”,20艘舰艇一半是“快艇”	positive
本田思域1.0t艾森ecu动力升级,扭矩提升至与思域1.5t持平	本田思域1.0t艾森ecu动力升级,扭矩提升至与思域1.5t持平	positive
4am孤存直播教学新版本m4压强,简直太稳了,果然职业选手适应快	4am孤存直播教学新版本m4压枪,简直太稳了,果然职业选手适应快	negative
刘德华唱功又遭质疑《好声音》导师当众职责:他唱歌没水准!	刘德华唱功又遭质疑《好声音》导师当众指责:他唱歌没水准!	negative
18楼高层住宅起火保姆独自逃生四名孩童不幸遇难	18楼高层住宅起火保姆独自逃生四名孩童不幸遇难	positive
老板第一次愁眉苦脸的,客人点的才都没有,实在没主意	老板第一次愁眉苦脸的,客人点的菜都没有,实在没主意	negative
热血番,海贼837中字:欧文不相信卡二会战败,愤怒放大招	热血番,海贼837中字:欧文不相信卡二会战败,愤怒放大招	positive
知名直播pdd或退出直播圈,已成为数家公司的董事长	知名主播pdd或退出直播圈,已成为数家公司的董事长	negative
无私威少牺牲自己回馈球队鹅城兄弟携手入选全明星	无私威少牺牲自己回馈球队俄城兄弟携手入选全明星	negative
近卫军武警出列训练全是校级以上军官,少将政委不会打敬礼偷练习	近卫军武警出列训练全是校级以上军官,少将政委不会打敬礼偷练习	positive
坝上农村,初夏的早晨,催烟袅袅人们忙碌着	坝上农村,初夏的早晨,炊烟袅袅人们忙碌着	negative
累死人不偿命的影视剧!编剧你别跑	雷死人不偿命的影视剧!编剧你别跑	negative
坐滴滴遇害空姐为鲁能球迷队长蒿俊闵:来世归来橙风破浪	坐滴滴遇害空姐为鲁能球迷队长蒿俊闵:来世归来乘风破浪	negative
沧州进来发展如何?三线城市的定位实与不实?	沧州近来发展如何?三线城市的定位实与不实?	negative
王祖贤这表情太燃了,许冠杰有点hold不住了,妈妈:儿子加油!	王祖贤这表情太燃了,许冠杰有点hold不住了,妈妈:儿子加油!	positive
藏歌会就要请藏族大咖,这为大咖简直太给力,好听!	藏歌会就要请藏族大咖,这位大咖简直太给力,好听!	negative
沙特阿美近利润1111亿美元,把中国烟草pk下去了!	沙特阿美净利润1111亿美元,把中国烟草pk下去了!	negative
如何评价女排全明星赛李盈莹将以替补身伤出战这件事?	如何评价女排全明星赛李盈莹将以替补身份出战这件事?	negative
运用这种沟通方式即能解决心中的不爽又不伤害别人的感情	运用这种沟通方式既能解决心中的不爽又不伤害别人的感情	negative
付笛生儿子和朋友模仿《知心爱人》,没想到父母空降现场!	付笛生儿子和朋友模仿《知心爱人》,没想到父母空降现场!	positive
因长得太帅曾被公司当成偶像来包装,他的歌是很多人初高中的回忆	因长得太帅曾被公司当成偶像来包装,他的歌是很多人初高中的回忆	positive
婆婆来家小住,晚上起夜路过婆婆的房间,我的婚姻就此告终了	婆婆来家小住,晚上起夜路过婆婆的房间,我的婚姻就此告终了	positive
我们的团长和董大哥叫老奶奶自己学这做,手要勤快点,还是白己会做吃这方便	我们的团长和董大哥叫老奶奶自己学着做,手要勤快点,还是自己会做吃着方便	negative
豪华品牌6月销量一览表,宝马依旧领跑	豪华品牌6月销量一览表,宝马依旧领跑	positive
王源vs蔡徐坤,两人放一起你觉得谁更帅?仔细看!	王源vs蔡徐坤,两人放一起你觉得谁更帅?仔细看!	positive
永州90后奶爸为转奶粉钱制作假币46万余元	永州90后奶爸为赚奶粉钱制作假币46万余元	negative
毛主席回国路过哈尔滨时留下了15个字,吓得高岗慌忙认错	毛主席回国路过哈尔滨时留下了15个字,吓得高岗慌忙认错	positive
全系搭载1.5t动力,十代思域有恃无恐,打脸众多同级车	全系搭载1.5t动力,十代思域有恃无恐,打脸众多同级车	positive
绝杀对手的上篮却停在了篮筐上!感谢下美帝中学篮球的氛围!	绝杀对手的上篮却停在了篮筐上!感谢下美帝中学篮球的氛围!	positive
今后评职称以实绩论英雄	今后评职称以实绩论英雄	positive
私家车年检有望被正式取消?车又:好日子就要来了	私家车年检有望被正式取消?车友:好日子就要来了	negative
广东佛山:被执行人改名换姓十六年终服法	广东佛山:被执行人改名换姓十六年终伏法	negative
这楼盘3200一平米一天全不抢空	这楼盘3200一平米一天全部抢空	negative
二雷和班长为了就小孩,中了鬼子狙击手的埋伏了	二雷和班长为了救小孩,中了鬼子狙击手的埋伏了	negative
家长因忙忘记到学校搞卫生,已道歉其他家长说没关系但老师罚下周补上,我拒绝不对吗?	家长因忙忘记到学校搞卫生,已道歉其他家长说没关系但老师罚下周补上,我拒绝不对吗?	positive
全国高校“学习新思想千万师生同上遗堂课活动”西藏启动仪式举行	全国高校“学习新思想千万师生同上一堂课活动”西藏启动仪式举行	negative
习近平电贺劳尔·卡斯特罗当选古共中央第一书记	习近平电贺劳尔·卡斯特罗当选古巴中央第一书记	negative
皇族深夜防毒,uzi吃肉撑满整个腮帮子,粉丝调侃:跟大嘴很像!	皇族深夜放毒,uzi吃肉撑满整个腮帮子,粉丝调侃:跟大嘴很像!	negative
女子闯红灯,为何背叛入狱10个月,赔偿20万?您怎么看?	女子闯红灯,为何被判入狱10个月,赔偿20万?您怎么看?	negative
甘肃酒泉市阿克塞县附近发生4.6级左右地震	甘肃酒泉市阿克塞县附近发生4.6级左右地震	positive
在基辅的苏军大部分被围头像,赫鲁晓夫是怎么逃出来的?	在基辅的苏军大部分被围投降,赫鲁晓夫是怎么逃出来的?	negative
vivou1旗舰设计吸睛无数,网友:不愧是799元颜王	vivou1旗舰设计吸睛无数,网友:不愧是799元颜王	positive
郎平的耐心终于开始有所收获,李盈莹或是中国女排再登巅峰的法宝	郎平的耐心终于开始有所收获,李盈莹或是中国女排再登巅峰的法宝	positive
看完侯耀华父亲的墓地,再看陈佩斯父亲的墓地,网友:后代最重要	看完侯耀华父亲的墓地,再看陈佩斯父亲的墓地,网友:后代最重要	positive
世界杯最悲情球队非他们莫属?5天前救阿根延,今夜被梅西送出局	世界杯最悲情球队非他们莫属?5天前救阿根廷,今夜被梅西送出局	negative
曾被选为世界最帅的十位男人,谁是你心中的男神?	曾被选为世界最帅的十位男人,谁是你心中的男神?	positive
专家:个税起征点提高中上收入阶层获益最大	专家:个税起征点提高中上收入阶层获益最大	positive
《伤寒论》叫人吃旧裤裆治病,是遵循了哪条中医理论?	《伤寒论》叫人吃旧裤裆治病,是遵循了哪条中医理论?	positive
#杨靖宁将军@抖音小助手	#杨靖宁将军@抖音小助手	positive
郑州青年人才购房补贴名单现1905年、2017年毕业生	郑州青年人才购房补贴名单现1905年、2017年毕业生	positive
人人都可能念错字,何必揪着不放?北大校长是表里如一的好校长	人人都可能念错字,何必揪着不放?北大校长是表里如一的好校长	positive
农村耕一亩地多少钱?农村大叔自己卖了一台旋耕机,合算吗?	农村耕一亩地多少钱?农村大叔自己买了一台旋耕机,合算吗?	negative
