source	target	type
心肺工能偌的表现	心肺功能弱的表现	negative
如何治疗开放性颅脑外伤？	如何治疗开放性颅脑外伤？	positive
感冒了白细胞低是怎么回事	感冒了白细胞低是怎么回事	positive
儿童罐洗杆的后遗症	儿童灌洗肺的后遗症	negative
女人来月经可以喝红花吗	女人来月经可以喝红花吗	positive
烟雾病缺血灶是什么意思	烟雾病缺血灶是什么意思	positive
肺炎支原休的抗体总是阳性说明什么	肺炎支原体的抗体总是阳性说明什么	negative
艾草敷肚子对子宫的好处	艾草敷肚子对子宫的好处	positive
结场病要住院多久	结肠癌要住院多久	negative
嗓子痱痒想咳嗦怎么回事	嗓子痒痒想咳嗽怎么回事	negative
男性更年期综合症的表现	男性更年期综合征的表现	negative
面瘫遗传吗	面瘫遗传吗	positive
天天点蚊香有没有影响吗	天天点蚊香有没有影响吗	positive
醒恼静注射液作用有哪些	醒脑静注射液作用有哪些	negative
胸摸腔的作用	胸膜腔的作用	negative
测切多久可以同房	侧切多久可以同房	negative
智齿拔除后脸肿了怎么办	智齿拔除后脸肿了怎么办	positive
漫姓粒细胞败血病病人治疗前需要准备	慢性粒细胞白血病病人治疗前需要准备	negative
子宫颈癌疫苗是什么	子宫颈癌疫苗是什么	positive
孕40周了深蹲能催生吗	孕40周了深蹲能催生吗	positive
柿癌最后几天症状	肺癌最后几天症状	negative
男性日萎的症状	男性阳痿的症状	negative
胸壁深部钦组织杆染有什么症状？	胸壁深部软组织感染有什么症状？	negative
乳头被咬破了化浓怎么回事	乳头被咬破了化脓怎么回事	negative
肚孕上复部隐隐作痛怎么回事	肚子下腹部隐隐作痛怎么回事	negative
病毒感染反复法捎怎么办	病毒感染反复发烧怎么办	negative
烫伤能用青草膏吗	烫伤能用青草膏吗	positive
鼻炎连着嗓子眼痒怎么办	鼻炎连着嗓子眼痒怎么办	positive
纤维蛋白原偏高的原因	纤维蛋白原偏高的原因	positive
五氯酚纳中毒有什么症状？	五氯酚钠中毒有什么症状？	negative
肾洁识发作了怎么办	肾结石发作了怎么办	negative
生完孩子月经不正常是怎么回事	生完孩子月经不正常是怎么回事	positive
柏新同属于哪类隆压窈	拜新同属于哪类降压药	negative
儿童村明性鼻炎可以吃富吗酸酮替芬吗	儿童过敏性鼻炎可以吃富马酸酮替芬吗	negative
啊昔络韦乳髙治疗扁平疣吗	阿昔洛韦乳膏治疗扁平疣吗	negative
恐咘性焦虑障恐症状	恐怖性焦虑障碍症状	negative
乳腺癌OFS是什么意思乳腺癌OFS	乳腺癌OFS是什么意思乳腺癌OFS	positive
头晕浑身无力定义症状	头晕浑身无力定义症状	positive
血官肉瘤去医院就医要注意什么	血管肉瘤去医院就医要注意什么	negative
亿穿性共济失倜小电委缩怎么治疗	遗传性共济失调小脑萎缩怎么治疗	negative
老年人去眼袋有什么方法	老年人去眼袋有什么方法	positive
开端坦早晨还是晚上吃	开瑞坦早晨还是晚上吃	negative
急性洁膜炎痣染途径	急性结膜炎传染途径	negative
高尿配血症形成的原因有什么	高尿酸血症形成的原因有什么	negative
眼睛发花视觉模糊头疼怎么回事	眼睛发花视觉模糊头疼怎么回事	positive
指断吸啤炎怎么办	指端性皮炎怎么办	negative
喉咙里咳出小颗粒很臭是怎么回事	喉咙里咳出小颗粒很臭是怎么回事	positive
秘尿系炎症吃什么消炎药	泌尿系炎症吃什么消炎药	negative
喜怒无常是抑郁症的表现吗	喜怒无常是抑郁症的表现吗	positive
女生有黑硍圈什么原因	女生有黑眼圈什么原因	negative
胆固淳高可以吃海螺吗	胆固醇高可以吃海螺吗	negative
牙垢和牙石的区别	牙垢和牙石的区别	positive
痔创术后水肿不剪会怎样	痔疮术后水肿不剪会怎样	negative
胀嗳引起的便恤特点是不是持续进行的	肠癌引起的便血特点是不是持续进行的	negative
肺盐恢复期嗑黄痰常见吗	肺炎恢复期咳黄痰常见吗	negative
脑梗死患者的护理常规	脑梗死患者的护理常规	positive
严重电血拴是手术还是煲收治料	严重脑血栓是手术还是保守治疗	negative
无伐渤起怎么办	无法勃起怎么办	negative
石肩疼放射到锁骨的原因	右肩疼放射到锁骨的原因	negative
拉屎有血是痔疮吗	拉屎有血是痔疮吗	positive
乳腺囊性曾笙征与乳缐癌有什么关系	乳腺囊性增生病与乳腺癌有什么关系	negative
同型半胱氨酸影响心脏健康吗？	同型半胱氨酸影响心脏健康吗？	positive
什么是三点式双眼皮	什么是三点式双眼皮	positive
男性小傅坠桶的原因是什么	男性小腹坠痛的原因是什么	negative
如何治疗附形癫痫？	如何治疗腹型癫痫？	negative
什么是骨质增生关节炎	什么是骨质增生关节炎	positive
胃像火烧一样怎么回事	胃像火烧一样怎么回事	positive
一只耳朵突然听不清怎么回事	一只耳朵突然听不清怎么回事	positive
关注我国男性乳线癌的诊断与治疗	关注我国男性乳腺癌的诊断与治疗	negative
髌骨内侧支持带损伤严重吗	髌骨内侧支持带损伤严重吗	positive
来例假老想拉屎拉不出是怎么回事	来例假老想拉屎拉不出是怎么回事	positive
婴儿泪到冲溪最佳时间	婴儿泪道冲洗最佳时间	negative
烧脏辦膜病什么原因引起的	心脏瓣膜病什么原因引起的	negative
肛门旁边有个小洞流脓怎么办	肛门旁边有个小洞流脓怎么办	positive
妊娠期高血压的值是多少	妊娠期高血压的值是多少	positive
腿部囊肿怎么治疗	腿部囊肿怎么治疗	positive
囤机挛梭症诊断方法	臀肌挛缩症诊断方法	negative
脖子两边大筋疼怎么治	脖子两边大筋疼怎么治	positive
腿一按一个坑是怎么回事	腿一按一个坑是怎么回事	positive
睾丸间质细胞瘤的病因有哪些	睾丸间质细胞瘤的病因有哪些	positive
洶羌积液疼病怎么办	胸腔积液疼痛怎么办	negative
两个月宝宝剔温多少度正常	两个月宝宝体瘟多少度正常	negative
肾功能衰竭是什么原因造成的	肾功能衰竭是什么原因造成的	positive
埋线双眼皮好吗	埋线双眼皮好吗	positive
伦状病毒胃肠炎有什么症状？	轮状病毒胃肠炎有什么症状？	negative
宝宝发烧37.2需要贴退烧贴吗	宝宝发烧37.2需要贴退烧贴吗	positive
宝宝高烧咳嗦怎么办	宝宝高烧咳嗽怎么办	negative
男性念朱菌如何治疗	男性念珠菌如何治疗	negative
乔木甲状腺炎症状	桥本甲状腺炎症状	negative
手挽肿痛怎样快速消肿	手腕肿痛怎样快速消肿	negative
鼻中隔偏曲鼻甲肥大的症状	鼻中隔偏曲鼻甲肥大的症状	positive
感冒能吃桂员吗	感冒能吃桂圆吗	negative
排卵试纸早上浅晚上重怎么回事	排卵试纸早上浅晚上重怎么回事	positive
小孩玩时手叫量正常吗	小孩玩时手脚凉正常吗	negative
vc可以长期服用吗	vc可以长期服用吗	positive
左心功能减低是什么病	左心功能减低是什么病	positive
腰间盘突出手术后6小时可以吃什么食物	腰间盘突出手术后6小时可以吃什么食物	positive
庆大酶素能治腹泻吗	庆大霉素能治腹泻吗	negative
仁姓支原剔阳型是怎么回事人型支原体阳性	人型支原体阳性是怎么回事人型支原体阳性	negative
黄体破裂是什么意思	黄体破裂是什么意思	positive
小孩过敏性积莫炎多久会好	小孩过敏性结膜炎多久会好	negative
复部在哪	腹部在哪	negative
鼻咽癌放疗后鼻咽分泌物是什么	鼻咽癌放疗后鼻咽分泌物是什么	positive
如何治疗胫腓盆骨拆？	如何治疗胫腓骨骨折？	negative
寅血并可以吃小龙峡吗	银屑病可以吃小龙虾吗	negative
股科病名有哪些	骨科病名有哪些	negative
孕囊不长是什么原因呢	孕囊不长是什么原因呢	positive
男童小鸡头红肿像水泡痒是怎么回事	男童小鸡头红肿像水泡痒是怎么回事	positive
做肾功能检查需要空腹吗	做肾功能检查需要空腹吗	positive
肝硬化脾脏切除后寿命	肝硬化脾脏切除后寿命	positive
唾冕障爱的中医治疗方法是什么	睡眠障碍的中医治疗方法是什么	negative
脑垂体腺瘤有什么症状？	脑垂体腺瘤有什么症状？	positive
颈椎病术后颈托戴多长时间	颈椎病术后颈托戴多长时间	positive
产后私处干涩怎么办	产后私处干涩怎么办	positive
生孩子杜子上妊娠纹怎么消除	生孩子肚子上妊娠纹怎么消除	negative
赝复体及其应用	赝复体及其应用	positive
为什么疝气手术后压莎袋	为什么疝气手术后压沙袋	negative
子宫内膜厚出现月经淋漓不断怎么办	子宫内膜厚出现月经淋漓不断怎么办	positive
黑色素留:怀疑疲肤癌，什么情况下该去就诊？	黑色素瘤:怀疑皮肤癌，什么情况下该去就诊？	negative
老年女性尿路感染治疗	老年女性尿路感染治疗	positive
牙齿跟部有洞缺损是什么原因	牙齿根部有洞缺损是什么原因	negative
巴氏征阳性可以恢复吗	巴氏征阳性可以恢复吗	positive
一岁拉肚子吃什么好的最快	一岁拉肚子吃什么好的最快	positive
溶血尿毒症综合征怎么治疗	溶血尿毒症综合征怎么治疗	positive
为什么跷二郎腿腿型会变歪	为什么跷二郎腿腿型会变歪	positive
溃炀值结场炎是什么病	溃疡性结肠炎是什么病	negative
皮肤癣怎么治好	皮肤癣怎么治好	positive
枣汽食官癌的症状是什么	早期食管癌的症状是什么	negative
感冒吐黄痰是什么原因	感冒吐黄痰是什么原因	positive
前底痒起氺跑怎么回事	脚底痒起水泡怎么回事	negative
达喜铝碳酸镁片的作用功效	达喜铝碳酸镁片的作用功效	positive
杠硬化食观胄底静脉出血怎么回事	肝硬化食管胃底静脉出血怎么回事	negative
肌随炎多久能康复	脊髓炎多久能康复	negative
发少可以喝烘牛吗	发烧可以喝红牛吗	negative
一天一次性生活正常吗?	一天一次性生活正常吗?	positive
匹炎药有哪些	皮炎药有哪些	negative
治疗阳萎早泄穴位有什么	治疗阳痿早泄穴位有什么	negative
术后腿部血栓多久能好	术后腿部血栓多久能好	positive
怎么测试婴儿的听力	怎么测试婴儿的听力	positive
电除颤操作注意事项	电除颤操作注意事项	positive
tsh多少甲减才算严重	tsh多少甲减才算严重	positive
峙怆手术费用大概多少	痔疮手术费用大概多少	negative
女士痔疮手术的费用	女士痔疮手术的费用	positive
甲状腺疾病的早期症状	甲状腺疾病的早期症状	positive
胎儿肺曩腺肿能治好吗	胎儿肺囊腺肿能治好吗	negative
骨质增生能吃氨唐软古素吗	骨质增生能吃氨糖软骨素吗	negative
风湿性心内膜炎主要侵犯的部位	风湿性心内膜炎主要侵犯的部位	positive
口腔精检查是什么意思	口腔镜检查是什么意思	negative
排卵试纸侧不出强阳是怎么回事	排卵试纸测不出强阳是怎么回事	negative
前列腺抗原偏高是什么病造成	前列腺抗原偏高是什么病造成	positive
澸冒后期核黄摊原因	感冒后期咳黄痰原因	negative
孕妇怎么使用红刻吸液	孕妇怎么使用红核洗液	negative
骨髓炎症状怎么引起的	骨髓炎症状怎么引起的	positive
儿童为什么得脑炎	儿童为什么得脑炎	positive
痛风发作能吃别漂醇片吗	痛风发作能吃别嘌醇片吗	negative
女性怀孕心较痛是怎么回事	女性怀孕心绞痛是怎么回事	negative
头上起浓包怎么回事	头上起脓包怎么回事	negative
尼可地尔片的作用	尼可地尔片的作用	positive
宫颈感染HPV是什么病	宫颈感染HPV是什么病	positive
打完瘦脸针脸会肿吗	打完瘦脸针脸会肿吗	positive
泌乳素瘤怎么治疗	泌乳素瘤怎么治疗	positive
老鼠药种毒早期症状	老鼠药中毒早期症状	negative
皮肤过敏红痒可以冷喷治疗吗	皮肤过敏红痒可以冷喷治疗吗	positive
女性阴道松弛是什么原因	女性阴道松弛是什么原因	positive
肚子铰者疼是怎么回事	肚子绞着疼是怎么回事	negative
但脓息揉可以吃药治疗吗	胆囊息肉可以吃药治疗吗	negative
赶染性匪炏:体温越搞，是不是市炎就越严重	感染性肺炎:体温越高，是不是肺炎就越严重	negative
子宫内摸太薄怎么回事	子宫内膜太薄怎么回事	negative
肛瘘是痔疮吗	肛瘘是痔疮吗	positive
感毛可以吃鲍渔吗	感冒可以吃鲍鱼吗	negative
淋吧瘤：什么是挤带皿宜植？可以治疗哪些疾病？	淋巴瘤：什么是脐带血移植？可以治疗哪些疾病？	negative
皮夫过敏会引起皮肤疼痛吗	皮肤过敏会引起皮肤疼痛吗	negative
耳朵里面发炎能自愈吗	耳朵里面发炎能自愈吗	positive
cap医学术语是什么意思	cap医学术语是什么意思	positive
胃右门螺旋肝菌的治疗	胃幽门螺旋杆菌的治疗	negative
走路小腿肌肉发硬酸胀怎么办	走路小腿肌肉发硬酸胀怎么办	positive
整容有什么后遗症吗	整容有什么后遗症吗	positive
肾炎会导致患者尿频吗	肾炎会导致患者尿频吗	positive
高尿酸血正是怎么回事	高尿酸血症是怎么回事	negative
月经后三天居然排卵了	月经后三天居然排卵了	positive
剖腹产后小便肚子痛怎么办	剖腹产后小便肚子痛怎么办	positive
佑胸部刺痛是什么原因	右胸部刺痛是什么原因	negative
做式管婴儿一定要做宫腔镜手术吗	做试管婴儿一定要做宫腔镜手术吗	negative
主动脉迂曲延长什么意思	主动脉迂曲延长什么意思	positive
肾阴虚高血压怎么治疗	肾阴虚高血压怎么治疗	positive
胎盘在宫低一定是女孩	胎盘在宫底一定是女孩	negative
痔疮坠帐庝怎么办	痔疮坠胀痛怎么办	negative
