source	target	type
我们之所以能在多个前沿领域成功引进学科领军人物，并能快速取得重大科技成果，靠的就是以改革的热情吸引人，以创业的激情感动人。	我们之所以能在多个前沿领域成功引进学科领军人物，并能快速取得重大科技成果，靠的就是以改革的热情吸引人，以创业的激情感动人。	positive
日前，海马汽车内部人士也坦言，海马汽车销量的多少，在很大程度上是因为海马S5这主力车型是否受到顾客欢迎决定的。	日前，海马汽车内部人士也坦言，海马汽车销量的多少，在很大程度上是因为海马S5这主力车型是否受到顾客欢迎所决定的。	negative
关于深化公安执法规范化建设的意见》的通过，表明我国执法规范化的整体布局已经明晰，同时也是对各地先前试点工作所取得的成功经验的升华和认可。	关于深化公安执法规范化建设的《意见》的通过，表明我国执法规范化的整体布局已经明晰，同时也是对各地先前试点工作所取得的成功经验的升华和认可。	negative
紫禁城是最伟大的人类建筑史上的艺术奇葩，是世界历史文化遗产中的一颗璀璨的明珠，更是中华民族文化的标记。	紫禁城是最伟大的人类建筑史上的艺术奇葩，是世界历史文化遗产中的一颗璀璨的明珠，更是中华民族文化的标记。	positive
年轻人猝死的原因是高强度、高压力、高度紧张、持续过劳的工作状态而造成的。	年轻人猝死的原因是高强度、高压力、高度紧张、持续过劳的工作状态而造成的。	positive
历时三年的第六次全国人口普查是一次成功的国情大盘点，其数据将为我国社会经济发展规划的制定和政府的相关决策提供重要参考。	历时三年的第六次全国人口普查是一次成功的国情大盘点，其数据将为我国社会经济发展规划的制定和政府的相关决策提供重要参考。	positive
日前，国家主席习近平在北京出席“一带一路”国际合作高峰论坛开幕式，并将发表题为《携手推进“一带一路”建设》的演讲。	日前，国家主席习近平在北京出席“一带一路”国际合作高峰论坛开幕式，并将发表题为《携手推进“一带一路”建设》的演讲。	positive
本报《没有苗圃的园丁》一文，报道了宁夏海原县一位代课教师每月只拿50元工资、在没有校舍的情况下挤出自家-间房坚持办学的感人事迹。	本报《没有苗圃的园丁》一文，报道了宁夏海原县一位代课教师每月只拿50元工资、在没有校舍的情况下挤出自家一间房坚持办学的感人事迹。	negative
由省文化艺术研究院制作的大型历史剧目《长恨歌》近日在秦始皇兵马俑博物馆开播，该剧以气势恢弘的场景赢得了观众的一致好评。	由省文化艺术研究院制作的大型历史剧目《长恨歌》近日在秦始皇兵马俑博物馆开播，该剧以气势恢弘的场景赢得了观众的一致好评。	positive
现代医学一再证明，当一个人精力衰退，对事物缺乏好奇心与兴趣时，循环系统功能也会跟着退化。	现代医学一再证明，当一个人精力衰退，对事物缺乏好奇心与兴趣时，循环系统功能也会跟着退化。	positive
美国能源情报署（EIA）本周公布的报告尽管已经显示石油供应渐趋紧张，但美国能源部长朱棣文表示，用制裁抑制伊朗石油销售以确保该国不进展核武器十分重要。	美国能源情报署（EIA）本周公布的报告尽管已经显示石油供应渐趋紧张，但美国能源部长朱棣文表示，用制裁抑制伊朗石油销售以确保该国不发展核武器十分重要。	negative
史官史家用文字记载曾经发生过的历史事件之后，那些事件就随风而逝，谁也找不着、看不见它，只有史书留了下来。	史官史家用文字记载曾经发生过的历史事件之后，那些事件就随风而逝，谁也找不着、看不见它，只有史书留了下来。	positive
当强台风袭击这座日本海滨城市时，呼啸的狂风夹着密集的雨点哗哗地下了起来。一小时后，部分地段积水便深达60厘米，交通一度陷入瘫痪。	当强台风袭击这座日本海滨城市时，呼啸的狂风夹着密集的雨点哗哗地下了起来。一小时后，部分地段积水便深达60厘米，交通一度陷入瘫痪。	positive
目前，绿皮火车尽管速度不快，设施陈旧，但安全方便，票价低廉，依然受到很多偏远地区外出的农民工和群众欢迎。	目前，绿皮火车尽管速度不快，设施陈旧，但安全方便，票价低廉，依然受到很多偏远地区外出的农民工和群众欢迎。	positive
两年来，通过城乡学校结对帮扶、组建教育共同体等形式，扩大了优质教育资源覆盖面，提升了薄弱学校的办学水平和教育质量。	两年来，通过城乡学校结对帮扶、组建教育共同体等形式，扩大了优质教育资源覆盖面，提升了薄弱学校的办学水平和教育质量。	positive
近日国际黄金价格再次出现波动，截至上周末，国际黄金市场的价格上涨最高点已达290美元以上。	近日国际黄金价格再次出现波动，截至上周末，国际黄金市场的价格上涨最高点已达290美元以上。	positive
对生命的重视程度是人类社会文明发展的重要标志，保护公民的生命安全是政府的义务，当人民生命财产安全出现危险，是否不以民为本，是否不以生命至上关乎着政府的公信力。	对生命的重视程度是人类社会文明发展的重要标志，保护公民的生命安全是政府的义务，当人民生命财产安全出现危险，是否不以民为本，是否不以生命至上关乎着政府的公信力。	positive
多年来为中国科研工作者心驰神往的诺贝尔自然科学奖，终因本土科学家屠呦呦的“抗疟神药”青蒿素而花落中国。	多年来为中国科研工作者心驰神往的诺贝尔自然科学奖，终因本土科学家屠呦呦的“抗疟神药”青蒿素而花落中国。	positive
翟志刚、王亚平身着我国新一代“飞天”舱外航天服，先后从天河核心舱节点舱成功出舱，王亚平成为首位中国进行出舱活动的女航天员，迈出了中国女性舱外太空行走第一步。	翟志刚、王亚平身着我国新一代“飞天”舱外航天服，先后从天河核心舱节点舱成功出舱，王亚平成为首位中国进行出舱活动的女航天员，迈出了中国女性舱外太空行走第一步。	positive
在具体的工作上，更多的是要做好如何促进国内需求，特别是消费需求，做好消费需求的关键是注意收入分配政策。	在具体的工作上，更多的是要促进国内需求，特别是消费需求，做好消费需求的关键是注意收入分配政策。	negative
连南南岗千年瑶寨，距今大约一千年左右，被誉为中国乃至世界上最古老的瑶寨。	连南南岗千年瑶寨，距今大约一千年左右，被誉为中国乃至世界上最古老的瑶寨。	positive
现代作家郁达夫在不逢北国之秋将近十余年时，不远千里，从杭州赶上青岛，又从青岛赶上北平，只为饱尝故都的秋味。	现代作家郁达夫在不曾北国之秋将近十余年时，不远千里，从杭州赶到青岛，又从青岛赶到北平，只为饱尝故都的秋味。	negative
华北制药厂新药研发的重大成果，即以中医药替代西医抗生素从而减少抗生素的使用，已然备受关注，并进入临床实验阶段。	华北制药厂新药研发的重大成果，即以中医药替代西医抗生素从而减少抗生素的使用，已然备受关注，并进入临床实验阶段。	positive
这次燃油税费改革方案的重要目的是推进节能减排，提升节油意识，总体上不会增加社会负担，对于用油较少的车主负担还会有所减轻。	这次燃油税费改革方案的重要目的是推进节能减排，提升节油意识，总体上不会增加社会负担，对于用油较少的车主负担还会有所减轻。	positive
