source	target	type
其他投标人的价格分统一按下列公式计算：投标报价得分=（评标基准价投标报价）×价格权值×100属于小型和微型企业、监狱企业产品的，价格给予6%的扣除，用扣除后的价格参于评审。	其他投标人的价格分统一按下列公式计算：投标报价得分=（评标基准价投标报价）×价格权值×100属于小型和微型企业、监狱企业产品的，价格给予6%的扣除，用扣除后的价格参与评审。	negative
·节能宣传周·节能降炭绿色发展8月23日至8月29日是一年一度的全国节能宣传周今年宣传周的主题是“节能降碳，	·节能宣传周·节能降碳绿色发展8月23日至8月29日是一年一度的全国节能宣传周今年宣传周的主题是“节能降碳，	negative
十四运会和残特奥会的圣火，把更快、更高、更强、更团结的奥林匹克精神播洒到咸阳的每一个角落，更把团结、和谐、进步的追求传遍到每一个咸阳人的心中，咸阳人民将在奋进新时代的征程中，在“向阳花开”的道路上谱写出更加华彩动人的篇章。	十四运会和残特奥会的圣火，把更快、更高、更强、更团结的奥林匹克精神播撒到咸阳的每一个角落，更把团结、和谐、进步的追求传遍到每一个咸阳人的心中，咸阳人民将在奋进新时代的征程中，在“向阳花开”的道路上谱写出更加华彩动人的篇章。	negative
“习近平的2021”系列解读之五扎实推动共同富裕，实实在在造福人民【学习进行时】2021，中国，我们党迎来百年华诞，两个百年奋斗目标历史交汇。	“习近平的2021”系列解读之五扎实推动共同富裕，实实在在造福人民【学习进行时】2021，中国，我们党迎来百年华诞，两个一百年奋斗目标历史交汇。	negative
【千旱导致加拿大油菜籽产量大幅下滑】加拿大统计局发布的产量报告显示，预计2021年加拿大油菜籽产量为1470万吨，同比下降24.3%，略高于业内预期的1410 万吨，为近9年来最低。	【干旱导致加拿大油菜籽产量大幅下滑】加拿大统计局发布的产量报告显示，预计2021年加拿大油菜籽产量为1470万吨，同比下降24.3%，略高于业内预期的1410 万吨，为近9年来最低。	negative
横跨除夕到元宵，沈阳用多种多样的活动为市民们烹出一道道满溢香气的文化大餐。	  横跨除夕到元宵，沈阳用多种多样的活动为市民们烹饪出一道道满溢香气的文化大餐。	negative
第三天真的要好得多了，汗水打湿了衣服穿着特别难受，晚上我们偷偷相约把衣服洗了，但第二天早上没有干，我们找吹风机吹一下就穿上出早操了，心里乐吱吱的。	第三天真的要好得多了，汗水打湿了衣服穿着特别难受，晚上我们偷偷相约把衣服洗了，但第二天早上没有干，我们找吹风机吹一下就穿上出早操了，心里乐滋滋的。	negative
浙江省衢州市龙游县龙游县龙洲街道兴龙北路41、43、45号	浙江省衢州市龙游县龙洲街道兴龙北路41、43、45号	negative
在实际应用中，医院出院病人中药饮片使用率79.97%、重点专科中医治疗率68.51%，住院中医病历书写率95.35%；门诊中药饮片处方比例30.82%，非药物治疗人次比10.26%，门诊中药处方比例60.03%。	在实际应用中，医院出院病人中药饮片使用率79.97%、重点专科中医治疗率68.51%，住院中医病历书写率95.35%；门诊中药饮片处方比例30.82%，非药物治疗人次比例10.26%，门诊中药处方比例60.03%。	negative
为了更好地推广和普及越野滑雪运动，上世纪90年代国际雪联将越野滑雪赛事搬到了都市，每年，包括瑞典斯德哥尔摩皇宫、德国杜塞多夫河道边和挪威奥斯陆街道等都市地标都会上演城市越野滑雪的系列赛事。	为了更好地推广和普及越野滑雪运动，上世纪90年代国际雪联将越野滑雪赛事搬到了都市，每年，包括瑞典斯德哥尔摩皇宫、德国杜塞尔多夫河道边和挪威奥斯陆街道等都市地标都会上演城市越野滑雪的系列赛事。	negative
西青区委区政府高度重视，切实提高政治站位、强化政治担当，深刻认识通报问题危害性，坚决落实属地监管责任，在市住建委和相关市级部门指导下，以科学严禁的态度，高质有效推动问题整改。	西青区委区政府高度重视，切实提高政治站位、强化政治担当，深刻认识通报问题危害性，坚决落实属地监管责任，在市住建委和相关市级部门指导下，以科学严谨的态度，高质有效推动问题整改。	negative
多方争求意见的基础上，	多方征求意见的基础上，	negative
对于退体工资仅有2000多元的李婶来说，这是一笔很大的借款。	对于退休工资仅有2000多元的李婶来说，这是一笔很大的借款。	negative
8点45分，张佳已经在医院候诊，她不禁感叹：一个多小时前，自己还在张家口的街上走着，转眼功夫就到北京的医院里了。	8点45分，张佳已经在医院候诊，她不禁感叹：一个多小时前，自己还在张家口的街上走着，转眼工夫就到北京的医院里了。	negative
其必须持有《高危险性休育项目经营许可证》，	其必须持有《高危险性体育项目经营许可证》，	negative
据媒体报道，“中超经济困难户”重庆两江竞技俱乐部的球员和教练员们也曾在欠薪的状态下苦苦坚守，U19梯队的家长们甚者自筹伙食费和场地租赁费……  无论是曾经的豪门，还是名不见经传的小队伍，寒冬之中坚守的足球人没有放弃曾经的梦想，也没有丢掉中国足球的希望。	  据媒体报道，“中超经济困难户”重庆两江竞技俱乐部的球员和教练员们也曾在欠薪的状态下苦苦坚守，U19梯队的家长们甚至自筹伙食费和场地租赁费……  无论是曾经的豪门，还是名不见经传的小队伍，寒冬之中坚守的足球人没有放弃曾经的梦想，也没有丢掉中国足球的希望。	negative
各相关部门要结合本次会议精神，认真做好后序各项工作，确保《条例》按时出台。	各相关部门要结合本次会议精神，认真做好后续各项工作，确保《条例》按时出台。	negative
决算数大于预算数的主要原因是上级拔付的项目资金不列入本级预算，资金结余结转下年继续用于困难群众救助支出（1）2080201行政运行。	决算数大于预算数的主要原因是上级拨付的项目资金不列入本级预算，资金结余结转下年继续用于困难群众救助支出（1）2080201行政运行。	negative
十、疫苗用中性硼硅玻璃及预罐封针筒关键技术、核心装备研发需求目标：疫苗用中性硼硅玻璃及预罐封针筒关键技术、核心装备研发。	十、疫苗用中性硼硅玻璃及预灌封针筒关键技术、核心装备研发需求目标：疫苗用中性硼硅玻璃及预灌封针筒关键技术、核心装备研发。	negative
地址：河北省高碑市迎宾路	地址：河北省高碑店市迎宾路	negative
中国海军研究院研究员张军社此前者表示，美国第七舰队的官方声明依旧是遮遮掩掩。	  中国海军研究院研究员张军社此前表示，美国第七舰队的官方声明依旧是遮遮掩掩。	negative
今年来，耒阳市创造性开展“安商行动”改革，出台一系列“硬核”安商举措，犹如一记惊雷，在全市激起安商热潮，市外客商或来电来信，或亲临耒阳咨询恰谈。	今年来，耒阳市创造性开展“安商行动”改革，出台一系列“硬核”安商举措，犹如一记惊雷，在全市激起安商热潮，市外客商或来电来信，或亲临耒阳咨询洽谈。	negative
王建亚、赵成英、王素珍（飞机跳伞）同山东运动员在集训中破世界记录。	王建亚、赵成英、王素珍（飞机跳伞）同山东运动员在集训中破世界纪录。	negative
真正把党要管党、从严治党的各项要求落实到区政府系统各部门。	真正把党要管党、全面从严治党的各项要求落实到区政府系统各部门。	negative
要进一步强化渔港港监执法能力建设，着力推进渔港执法站点标准化建设、在册渔船安全生产执法工作以及“渔船服务组织能力提升行动”；	要进一步强化渔港监执法能力建设，着力推进渔港执法站点标准化建设、在册渔船安全生产执法工作以及“渔船服务组织能力提升行动”；	negative
而最大的遗憾，莫过于对家人的亏歉。	而最大的遗憾，莫过于对家人的亏欠。	negative
新华社北京2月15日电 题：三十载树人：桃不言，自成蹊  新华社记者张逸飞、李宇佳、李铮、崔师豪  “我是第一吗？	  新华社北京2月15日电 题：三十载树人：桃李不言，自成蹊  新华社记者张逸飞、李宇佳、李铮、崔师豪  “我是第一吗？	negative
